代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh600919,江苏银行,3685000000.0,534000000.0,140000000.0,394000000.0,5367000000.0
sh601012,隆基绿能,7959999999.999999,735000000.0,555000000.0,180000000.0,8444000000.0
sz300760,迈瑞医疗,1966000000.0,195000000.0,73219700.0,121000000.0,2153000000.0
sh600519,贵州茅台,18053000000.0,269000000.0,157000000.0,112000000.00000001,18482000000.0
sh600887,伊利股份,3771000000.0,189000000.0,77518400.0,111000000.00000001,3796000000.0
sz002229,鸿博股份,1244000000.0,252000000.0,148000000.0,104000000.0,1250000000.0
sh601318,中国平安,19185000000.0,308000000.0,210000000.0,97711500.0,19241000000.0
sh601127,赛力斯,1651000000.0000002,372000000.0,277000000.0,95012300.0,1655000000.0
sh600048,保利发展,2161000000.0,141000000.0,50670900.0,90771100.0,2204000000.0
sh601136,首创证券,576000000.0,243000000.00000003,158000000.0,84808500.0,649000000.0
sh600039,四川路桥,722000000.0,186000000.0,110000000.00000001,75867000.0,734000000.0
sz000002,万科Ａ,4484000000.0,147000000.0,71311100.0,75220000.0,4591000000.0
sz002475,立讯精密,2263000000.0,183000000.0,112999999.99999999,70518000.0,2315000000.0
sh601099,太平洋,1892000000.0000002,242000000.0,172000000.0,70132400.0,2080999999.9999998
sz000157,中联重科,1467000000.0,83476500.0,14984300.0,68492100.0,1471000000.0
sz301236,软通动力,526000000.0,202999999.99999997,137000000.0,66244600.0,600000000.0
sh600732,爱旭股份,1465000000.0,150000000.0,84107500.0,65437299.99999999,1636000000.0
sh688041,海光信息,1504000000.0,177000000.0,121000000.0,56432200.0,1805000000.0
sz300475,香农芯创,494000000.00000006,184000000.0,129000000.0,55130500.0,494000000.00000006
sz300339,润和软件,1487000000.0,332000000.0,278000000.0,54254100.0,1535000000.0
sh600383,金地集团,1280000000.0,115999999.99999999,62127400.0,53948800.0,1327000000.0
sh600895,张江高科,927000000.0,117000000.0,63736500.0,53486600.0,980000000.0000001
sz000063,中兴通讯,3334000000.0000005,147000000.0,95315900.0,51936700.0,3460000000.0
sz301269,华大九天,298000000.0,98326000.0,47759900.0,50566100.0,549000000.0
sh603986,兆易创新,2574000000.0,240000000.0,190000000.0,49520100.0,2640000000.0
sh601899,紫金矿业,2168000000.0,110000000.00000001,61611600.0,48689799.99999999,2214000000.0
sz000767,晋控电力,231000000.0,62283900.0,13876400.000000002,48407500.0,244000000.0
sz002142,宁波银行,1053999999.9999999,60833200.0,13156900.0,47676300.0,1072000000.0000001
sh688599,天合光能,1722000000.0,95022900.00000001,49000000.0,46022900.0,2005999999.9999998
sh600438,通威股份,5526000000.0,133000000.0,87895900.0,45516200.0,5741000000.0
sh603083,剑桥科技,798000000.0,124000000.0,78584700.0,45178400.0,799000000.0
sz300031,宝通科技,337000000.0,73724400.0,29082500.0,44641899.99999999,352000000.0
sz300687,赛意信息,90848600.0,62110100.0,17768800.0,44341300.0,93838200.0
sh600415,小商品城,1444000000.0,233000000.0,189000000.0,43485800.0,1689999999.9999998
sh600585,海螺水泥,1703000000.0,51389300.0,8152000.0,43237299.99999999,1752000000.0
sz301507,N民生健康,42371400.0,47419600.0,5048100.0,42371400.0,42371400.0
sz002465,海格通信,774000000.0,118000000.0,77098500.0,40963900.0,801000000.0
sz300634,彩讯股份,262000000.0,82293400.0,42988000.0,39305500.0,268000000.00000003
sz000600,建投能源,195000000.0,61894900.0,23211800.0,38683200.0,200000000.0
sz300776,帝尔激光,317000000.0,78353100.0,39784600.0,38568400.0,352000000.0
sh600096,云天化,1700000000.0,85414000.0,47176300.0,38237600.0,1743000000.0
sz300136,信维通信,1146000000.0,78186200.0,40724700.0,37461500.0,1191000000.0
sh600958,东方证券,2215000000.0,72272100.0,34922100.0,37350000.0,2232000000.0
sz300762,上海瀚讯,559000000.0,97397300.0,60757600.0,36639800.0,579000000.0
sh600016,民生银行,6347000000.0,42846600.0,6884000.0,35962600.0,6467000000.0
sz301095,广立微,161000000.0,59382100.0,23939899.999999996,35442200.0,174000000.0
sh601319,中国人保,1067000000.0,51489700.0,18667900.0,32821800.0,1068000000.0
sz000863,三湘印象,110000000.00000001,44930800.0,12116800.0,32814100.0,111000000.00000001
sz300576,容大感光,437000000.0,227000000.0,197000000.0,30401100.0,437000000.0
sz002472,双环传动,417000000.0,99312099.99999999,69539300.0,29772800.000000004,474000000.0
sz300602,飞荣达,280000000.0,99841400.0,70090500.0,29750900.0,287000000.0
sz300672,国科微,730000000.0,61513000.0,31825700.0,29687300.0,738000000.0
sz000818,航锦科技,2130000000.0,52005200.00000001,22814000.0,29191200.0,2145000000.0
sh600150,中国船舶,2952000000.0,84606299.99999999,55994799.99999999,28611500.0,3005000000.0
sz002156,通富微电,744000000.0,107000000.0,78846500.0,28537199.999999996,823000000.0
sh601336,新华保险,1019000000.0,66750400.0,38635400.0,28115000.0,1050000000.0
sh688256,寒武纪,836000000.0,81526800.0,53714600.0,27812100.0,1653000000.0
sh601288,农业银行,2155000000.0,132000000.0,106000000.0,26919300.0,2176000000.0
sz000938,紫光股份,1512000000.0,54763700.0,27873800.0,26889800.0,1527000000.0
sz300133,华策影视,647000000.0,40358800.0,13990800.0,26368100.0,650000000.0
sh600584,长电科技,1748999999.9999998,169000000.0,144000000.0,25449400.0,1796000000.0
sh688559,海目星,438999999.99999994,63823000.0,38543600.0,25279400.0,453000000.0
sz002436,兴森科技,1157000000.0,62305600.00000001,37134500.0,25171100.0,1176000000.0
sh601059,信达证券,733000000.0,123000000.0,99075000.0,24328500.0,734000000.0
sh601390,中国中铁,1600000000.0,67604300.0,43394700.0,24209600.0,1614000000.0
sz300128,锦富技术,362000000.0,39465200.0,15683000.0,23782199.999999996,362000000.0
sz000166,申万宏源,1823000000.0,53187800.0,29459400.0,23728300.0,1832999999.9999998
sh600114,东睦股份,265000000.0,105000000.0,81908800.0,23504300.0,265000000.0
sh601966,玲珑轮胎,290000000.0,30890800.0,7454000.0,23436700.0,322000000.0
sh603118,共进股份,303000000.0,34696600.0,11614600.0,23082000.0,307000000.0
sz002230,科大讯飞,7448000000.0,238000000.0,215000000.0,22896800.0,7966000000.0
sz300814,中富电路,142000000.0,93254300.0,70646800.0,22607500.0,142000000.0
sz300042,朗科科技,458000000.0,54183800.0,31689699.999999996,22494100.0,458000000.0
sz300827,上能电气,282000000.0,47896400.0,25485200.0,22411200.0,287000000.0
sz300825,阿尔特,610000000.0,40059200.0,17664200.0,22394899.999999996,610000000.0
sh603667,五洲新春,204999999.99999997,59869600.0,37747900.0,22121600.0,204999999.99999997
sz300724,捷佳伟创,579000000.0,52246300.0,30360000.0,21886300.0,631000000.0
sz002812,恩捷股份,1362000000.0,60012400.0,38151300.0,21861000.0,2194000000.0
sz301308,江波龙,190000000.0,60258700.0,38509500.0,21749200.0,200999999.99999997
sz000709,河钢股份,728000000.0,49311600.0,27584600.0,21727000.0,737000000.0
sz300002,神州泰岳,983000000.0,65978900.0,44406500.0,21572500.0,1040000000.0
sz000917,电广传媒,645000000.0,30988000.0,9709200.0,21278800.0,648000000.0
sh601997,贵阳银行,1057000000.0,42519399.99999999,21316000.0,21203500.0,1241000000.0
sh601668,中国建筑,4092000000.0,76647600.0,55600400.0,21047300.0,4110000000.0
sz000936,华西股份,543000000.0,72119700.0,51281000.0,20838700.0,543000000.0
sz002195,岩山科技,1068000000.0,62272299.99999999,41593900.0,20678400.0,1099000000.0
sz300458,全志科技,757000000.0,45535400.0,25003900.0,20531400.0,774000000.0
sz000506,中润资源,160000000.0,35748100.0,15276199.999999998,20471900.0,160000000.0
sz300763,锦浪科技,952000000.0,70781300.0,50524200.0,20257100.0,1066000000.0
sz000034,神州数码,733000000.0,165000000.0,145000000.0,19995600.0,750000000.0
sz000728,国元证券,1769000000.0000002,45191700.0,25532700.0,19659000.0,1793000000.0
sz002459,晶澳科技,911000000.0,77110700.0,57797600.0,19313200.0,1150000000.0
sh601328,交通银行,1582000000.0,29024300.0,10156300.0,18868000.0,1612000000.0
sh600118,中国卫星,1237000000.0,52424200.0,33693500.0,18730700.0,1274000000.0
sz300081,恒信东方,229000000.0,45700200.00000001,26996000.0,18704300.0,246000000.0
sz000830,鲁西化工,784000000.0,62708700.0,44397600.0,18311100.0,828999999.9999999
sz300674,宇信科技,451999999.99999994,48636899.99999999,30598600.0,18038300.0,463999999.99999994
sh688019,安集科技,199000000.0,45651100.0,27687199.999999996,17964000.0,328000000.0
sh603919,金徽酒,259000000.0,60981600.0,43027800.0,17953700.0,291000000.0
sh688630,芯碁微装,103000000.0,29760000.0,12203900.000000002,17556100.0,103000000.0
sz002738,中矿资源,1409000000.0,135000000.0,117000000.0,17240400.0,1692000000.0000002
sz300260,新莱应材,128000000.0,33956200.0,16744700.0,17211400.0,147000000.0
sh603305,旭升集团,144000000.0,26215100.000000004,9214500.0,17000500.0,156000000.0
sh688458,美芯晟,65780100.0,45646300.0,28836400.0,16809900.0,83162400.0
sh600879,航天电子,1216000000.0,42191000.0,25458300.0,16732700.0,1440000000.0
sh603659,璞泰来,645000000.0,32513700.0,15882200.0,16631500.0,733000000.0
sh601658,邮储银行,919999999.9999999,34967400.0,18345600.0,16621800.0,943000000.0
sh600963,岳阳林纸,667000000.0,29960500.0,13403699.999999998,16556800.0,671000000.0
sz002285,世联行,219000000.0,27415200.0,11018800.000000002,16396300.000000002,224000000.00000003
sh603019,中科曙光,3794000000.0,220000000.00000003,202999999.99999997,16386600.0,3858000000.0
sz301183,东田微,65073600.0,29750300.000000004,13398599.999999998,16351600.0,85234599.99999999
sz002670,国盛金控,425000000.0,45216899.99999999,28865900.0,16351000.0,491000000.0
sh603108,润达医疗,364000000.0,48445800.0,32142000.0,16303699.999999998,369000000.0
sz002335,科华数据,404000000.0,30879200.0,14593400.0,16285800.0,413000000.0
sz002555,三七互娱,736000000.0,53000700.0,36779700.0,16221000.0,801000000.0
sh688981,中芯国际,3331000000.0,664000000.0,648000000.0,16064400.0,3714000000.0
sz000738,航发控制,779000000.0,19077400.0,3186600.0000000005,15890800.0,788000000.0
sz002939,长城证券,1265000000.0,60827200.0,44985300.0,15841900.0,1294000000.0
sh600621,华鑫股份,640000000.0,74666700.0,58833100.00000001,15833599.999999998,720000000.0
sh600120,浙江东方,944999999.9999999,18790500.0,3111700.0,15678800.000000002,947000000.0000001
sz300850,新强联,331000000.0,23990700.0,8436000.0,15554700.0,340000000.0
sz300496,中科创达,1133000000.0,45325700.0,29935700.0,15390000.0,1205000000.0
sh601878,浙商证券,1523000000.0,41926500.0,26593500.0,15333100.0,1541000000.0
sz300033,同花顺,1194000000.0,83848500.0,68604600.0,15243900.000000002,1321000000.0
sh600959,江苏有线,423000000.00000006,23287100.0,8163600.0,15123500.0,429000000.0
sz002235,安妮股份,274000000.0,88139200.0,73060400.0,15078800.000000002,274000000.0
sh601669,中国电建,1872000000.0,39783600.0,24846000.0,14937700.0,1885000000.0000002
sz002673,西部证券,1379000000.0,34690700.0,19786100.0,14904600.0,1398000000.0
sh603290,斯达半导,672000000.0,32519200.0,17627300.0,14891900.0,693000000.0
sz002351,漫步者,498000000.00000006,36652200.0,21769500.0,14882600.0,507000000.0
sz002174,游族网络,696000000.0,36152700.0,21272300.0,14880400.0,712000000.0
sh688063,派能科技,1514000000.0,45539500.0,30669699.999999996,14869800.0,1581000000.0
sz300094,国联水产,342000000.0,91220300.0,76419600.0,14800700.0,342000000.0
sz300114,中航电测,1109000000.0,41568700.0,26772600.000000004,14796000.0,1149000000.0
sh601233,桐昆股份,2392000000.0,20049800.0,5425000.0,14624800.0,2411000000.0
sh600586,金晶科技,92325600.0,30450700.0,15898500.0,14552200.0,99660900.0
sz002945,华林证券,286000000.0,38743100.0,24494200.0,14248800.000000002,312000000.0
sz001979,招商蛇口,457000000.0,32457500.0,18261500.0,14196000.0,693000000.0
sz002792,通宇通讯,287000000.0,21942100.0,8000700.000000001,13941400.000000002,287000000.0
sh601898,中煤能源,463000000.0,30597800.000000004,16673200.0,13924600.0,480000000.0
sz002409,雅克科技,566000000.0,43186800.0,29315400.0,13871400.000000002,606000000.0
sz000158,常山北明,560000000.0,206000000.0,192000000.0,13767700.0,564000000.0
sh600760,中航沈飞,863000000.0000001,37074700.0,23316700.0,13757900.0,882000000.0
sh600251,冠农股份,392000000.0,26631000.0,12876600.0,13754400.0,392000000.0
sz300842,帝科股份,242000000.0,65633600.0,51901700.0,13731900.0,248000000.0
sz300398,飞凯材料,748000000.0,31568400.0,17965700.0,13602700.0,784000000.0
sh600649,城投控股,438999999.99999994,20616600.0,7028700.0,13587900.0,444000000.00000006
sh688234,天岳先进,148000000.0,22226300.0,8644300.0,13582000.0,315000000.0
sz002517,恺英网络,484000000.0,25256800.0,11680100.0,13576700.0,547000000.0
sh688311,盟升电子,130000000.0,29898700.0,16351700.0,13547000.0,131000000.0
sh603125,常青科技,121000000.0,50522299.99999999,36993200.0,13529100.0,121000000.0
sz000066,中国长城,1533000000.0,38208300.0,24726200.0,13482100.0,1549000000.0
sh600941,中国移动,729000000.0,39315900.0,25850300.000000004,13465500.0,764000000.0
sh601077,渝农商行,401000000.0,25761200.0,12572600.0,13188699.999999998,445000000.0
sz000927,中国铁物,247000000.00000003,16431000.0,3369700.0000000005,13061300.000000002,250999999.99999997
sh601699,潞安环能,1017000000.0,63415100.0,50556300.0,12858800.000000002,1098000000.0
sz002292,奥飞娱乐,340000000.0,29811400.0,16993800.0,12817600.0,378000000.0
sh601009,南京银行,1109000000.0,22083700.0,9269300.0,12814400.0,1129000000.0
sh600064,南京高科,336000000.0,18115200.0,5381600.0,12733599.999999998,345000000.0
sz300414,中光防雷,127000000.0,24066800.0,11389900.0,12676900.0,127000000.0
sz301021,英诺激光,104000000.0,27331200.0,14696500.0,12634700.0,104000000.0
sh688472,阿特斯,278000000.0,38151300.0,25523500.0,12627900.0,311000000.0
sz300366,创意信息,403000000.0,61937200.0,49373300.0,12563900.000000002,409999999.99999994
sh600019,宝钢股份,976000000.0,23610800.0,11054100.0,12556800.0,1013000000.0000001
sz300041,回天新材,231000000.0,41201300.0,28697000.0,12504300.0,360000000.0
sh601800,中国交建,852999999.9999999,37584900.0,25117500.0,12467500.0,867000000.0
sz300166,东方国信,808000000.0,59624399.99999999,47235600.00000001,12388800.000000002,831000000.0
sz000536,华映科技,107000000.0,45258400.0,32913700.0,12344700.0,107000000.0
sh600641,万业企业,969999999.9999999,25012199.999999996,12742400.0,12269800.0,978999999.9999999
sz300017,网宿科技,1283000000.0,43857700.00000001,31628900.0,12228800.000000002,1307000000.0
sz301510,固高科技,49831000.0,23196500.0,11003300.0,12193300.0,49831000.0
sh688651,盛邦安全,79917700.0,49147500.0,36959600.0,12187900.0,97269000.0
sz300373,扬杰科技,721000000.0,35261300.0,23199800.0,12061500.0,783000000.0
sz000926,福星股份,424000000.0,26026700.0,14022400.0,12004400.0,424000000.0
sz002739,万达电影,952000000.0,32202300.0,20207000.0,11995300.0,1027000000.0
sz300604,长川科技,221000000.0,37714000.0,25828600.0,11885300.0,296000000.0
sh601618,中国中冶,913000000.0000001,23426600.0,11608400.0,11818200.0,919000000.0
sh603160,汇顶科技,758000000.0,42418700.0,30618400.0,11800300.0,786000000.0
sh600428,中远海特,428000000.0,21262399.999999996,9513200.0,11749200.0,430999999.99999994
sz002841,视源股份,235000000.0,14230400.0,2562300.0,11668000.0,236000000.0
sh603212,赛伍技术,288000000.0,38264100.0,26616700.0,11647300.0,311000000.0
sz301528,多浦乐,80684800.0,24617500.0,12981900.0,11635600.0,80684800.0
sh688535,华海诚科,93571600.0,61049300.0,49452700.00000001,11596500.0,125000000.0
sz301525,C儒竞科技,126000000.0,48148900.0,36582100.0,11566800.0,126000000.0
