股票简称,日期,5日净买入率总和,买入率总和增速
楚环科技,2023-07-13,0.011200000000000002,9.401785714285714
楚环科技,2023-07-17,0.0337,9.401785714285714
楚环科技,2023-07-19,0.1165,9.401785714285714
楚环科技,2023-07-14,0.0315,9.401785714285714
楚环科技,2023-07-20,0.1165,9.401785714285714
通力科技,2023-07-20,0.0742,4.7519379844961245
通力科技,2023-07-19,0.0129,4.7519379844961245
赢合科技,2023-07-13,0.0417,4.547008547008548
赢合科技,2023-07-19,0.07629999999999999,4.547008547008548
赢合科技,2023-07-17,0.0634,4.547008547008548
赢合科技,2023-07-14,0.053,4.547008547008548
赢合科技,2023-07-20,0.0649,4.547008547008548
赢合科技,2023-07-12,0.011699999999999999,4.547008547008548
智能自控,2023-07-17,0.0518,4.192546583850931
智能自控,2023-07-20,0.0836,4.192546583850931
智能自控,2023-07-19,0.07339999999999999,4.192546583850931
智能自控,2023-07-14,0.0161,4.192546583850931
福莱新材,2023-07-14,0.011000000000000001,3.1454545454545446
福莱新材,2023-07-17,0.0275,3.1454545454545446
福莱新材,2023-07-19,0.0277,3.1454545454545446
福莱新材,2023-07-20,0.045599999999999995,3.1454545454545446
茂莱光学,2023-07-19,0.0285,2.940170940170941
茂莱光学,2023-07-20,0.0461,2.940170940170941
茂莱光学,2023-07-17,0.04019999999999999,2.940170940170941
茂莱光学,2023-07-14,0.011699999999999999,2.940170940170941
凯格精机,2023-07-13,0.029300000000000003,2.8430034129692827
凯格精机,2023-07-20,0.11259999999999999,2.8430034129692827
凯格精机,2023-07-19,0.0916,2.8430034129692827
凯格精机,2023-07-17,0.0264,2.8430034129692827
凯格精机,2023-07-14,0.0235,2.8430034129692827
泓淋电力,2023-07-12,0.0129,2.6976744186046506
泓淋电力,2023-07-13,0.04769999999999999,2.6976744186046506
天承科技,2023-07-13,0.0116,2.3620689655172415
天承科技,2023-07-17,0.0236,2.3620689655172415
天承科技,2023-07-20,0.039,2.3620689655172415
天承科技,2023-07-19,0.0567,2.3620689655172415
华曙高科,2023-07-12,0.011699999999999999,2.1367521367521367
华曙高科,2023-07-14,0.0292,2.1367521367521367
华曙高科,2023-07-19,0.06480000000000001,2.1367521367521367
华曙高科,2023-07-20,0.036699999999999997,2.1367521367521367
华曙高科,2023-07-17,0.06480000000000001,2.1367521367521367
步科股份,2023-07-14,0.010700000000000001,1.9813084112149526
步科股份,2023-07-17,0.0121,1.9813084112149526
步科股份,2023-07-19,0.032400000000000005,1.9813084112149526
步科股份,2023-07-20,0.0319,1.9813084112149526
金力泰,2023-07-20,0.030699999999999998,1.951923076923077
金力泰,2023-07-19,0.013999999999999999,1.951923076923077
金力泰,2023-07-14,0.0279,1.951923076923077
金力泰,2023-07-13,0.0104,1.951923076923077
金力泰,2023-07-17,0.0231,1.951923076923077
康力源,2023-07-20,0.0321,1.9449541284403669
康力源,2023-07-19,0.0109,1.9449541284403669
荣盛发展,2023-07-19,0.013999999999999999,1.7642857142857142
荣盛发展,2023-07-20,0.0387,1.7642857142857142
三利谱,2023-07-20,0.0274,1.6862745098039214
三利谱,2023-07-13,0.0102,1.6862745098039214
三利谱,2023-07-17,0.0264,1.6862745098039214
三利谱,2023-07-14,0.0208,1.6862745098039214
三利谱,2023-07-19,0.027999999999999997,1.6862745098039214
德尔玛,2023-07-17,0.0613,1.6666666666666665
德尔玛,2023-07-14,0.055099999999999996,1.6666666666666665
德尔玛,2023-07-19,0.0821,1.6666666666666665
德尔玛,2023-07-20,0.0336,1.6666666666666665
德尔玛,2023-07-13,0.0126,1.6666666666666665
同有科技,2023-07-14,0.0125,1.56
同有科技,2023-07-17,0.0437,1.56
同有科技,2023-07-19,0.019799999999999998,1.56
同有科技,2023-07-20,0.032,1.56
光大同创,2023-07-13,0.015300000000000001,1.464052287581699
光大同创,2023-07-14,0.0665,1.464052287581699
光大同创,2023-07-17,0.0524,1.464052287581699
光大同创,2023-07-19,0.0377,1.464052287581699
捷邦科技,2023-07-17,0.023799999999999998,1.4076923076923076
捷邦科技,2023-07-14,0.013000000000000001,1.4076923076923076
捷邦科技,2023-07-20,0.0313,1.4076923076923076
捷邦科技,2023-07-19,0.019799999999999998,1.4076923076923076
同星科技,2023-07-20,0.0292,1.3934426229508197
同星科技,2023-07-17,0.012199999999999999,1.3934426229508197
同星科技,2023-07-19,0.0617,1.3934426229508197
嘉曼服饰,2023-07-20,0.0265,1.3873873873873874
嘉曼服饰,2023-07-17,0.0111,1.3873873873873874
铂力特,2023-07-20,0.0366,1.3612903225806452
铂力特,2023-07-13,0.0155,1.3612903225806452
铂力特,2023-07-14,0.026699999999999998,1.3612903225806452
铂力特,2023-07-17,0.0378,1.3612903225806452
铂力特,2023-07-19,0.0378,1.3612903225806452
宏景科技,2023-07-19,0.0104,1.292682926829268
宏景科技,2023-07-14,0.0123,1.292682926829268
宏景科技,2023-07-20,0.0282,1.292682926829268
学大教育,2023-07-14,0.0113,1.2654867256637172
学大教育,2023-07-20,0.0256,1.2654867256637172
