代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1086,粮食概念,842.32,2.2800000000000002,687657680,12.06,484027504,8.49,203630176,3.5700000000000003,-156123344,-2.74,-531534336,-9.33
BK0834,乡村振兴,1360.61,0.71,628033728,3.44,697271872,3.8200000000000003,-69238144,-0.38,-235634944,-1.29,-392398848,-2.15
BK0907,转基因,1530.65,2.67,584157190,13.82,445667414,10.55,138489776,3.2800000000000002,-134719824,-3.19,-449437360,-10.63
BK0888,农业种植,1854.35,1.1400000000000001,553158208,5.95,422154416,4.54,131003792,1.4100000000000001,-185364976,-1.99,-356368992,-3.83
BK0825,新零售,867.1,0.5,549753648,3.2800000000000002,366678128,2.19,183075520,1.09,-305193472,-1.82,-244560128,-1.46
BK0947,屏下摄像,845.06,-0.71,526065712,5.4,344372736,3.54,181692976,1.87,-319872064,-3.2800000000000002,-206193632,-2.12
BK1057,电子纸概念,925.37,-0.89,453103792,7.75,299896320,5.13,153207472,2.62,-228667680,-3.91,-224436112,-3.84
BK1065,气溶胶检测,1130.78,-0.28,442633680,13.04,269468480,7.94,173165200,5.1,-204037904,-6.01,-238595760,-7.03
BK0853,电子竞技,1197.84,-0.6900000000000001,434373024,2.56,203540448,1.2,230832576,1.3599999999999999,-247506176,-1.46,-186866688,-1.1
BK0812,贬值受益,1064.58,0.44,430253232,2.05,285406896,1.3599999999999999,144846336,0.6900000000000001,-282803968,-1.34,-146628096,-0.7000000000000001
BK1141,混合现实,1082.59,-0.97,375442752,3.76,211893360,2.12,163549392,1.6400000000000001,-198142240,-1.98,-177300528,-1.77
BK1107,科创板做市商,1144.9,1.23,340452496,6.52,186201632,3.56,154250864,2.95,-29418720,-0.56,-311033760,-5.95
BK1087,超超临界发电,1251.73,1.04,332126592,3.66,329378800,3.63,2747792,0.03,-124655584,-1.37,-207471008,-2.2800000000000002
BK1142,裸眼3D,967.33,-1.27,330026928,7.59,237898384,5.47,92128544,2.12,-206676480,-4.75,-123350464,-2.84
BK0967,水产养殖,910.2,3.2800000000000002,287616993,8.15,166417601,4.72,121199392,3.43,-96624688,-2.74,-190992304,-5.41
BK0633,送转预期,1785.72,-0.19,251301264,3.0,46808576,0.56,204492688,2.44,-149503264,-1.79,-101797968,-1.22
BK0711,券商概念,861.62,0.86,245595024,1.6800000000000002,217948880,1.49,27646144,0.19,-8663552,-0.06,-236931392,-1.62
BK1024,绿色电力,1037.63,0.72,211624240,1.05,199409200,0.99,12215040,0.06,-170621440,-0.85,-41003008,-0.2
BK0948,MicroLED,891.18,-1.02,202022128,3.05,211986224,3.2,-9964096,-0.15,-229362576,-3.46,27340448,0.41000000000000003
BK0880,UWB概念,1091.11,-1.08,195511952,2.83,216320864,3.14,-20808912,-0.30000000000000004,-163026480,-2.36,-32485472,-0.47000000000000003
BK0889,医疗美容,1645.07,-0.11,194492544,2.05,116929600,1.24,77562944,0.8200000000000001,-165104096,-1.74,-29388432,-0.31
BK1109,供销社概念,1076.02,2.5,168602636,8.44,94811484,4.75,73791152,3.69,-36528352,-1.83,-132074288,-6.61
BK0498,AB股,9938.97,0.47000000000000003,144816816,1.08,176121024,1.31,-31304208,-0.23,-167116080,-1.24,22299264,0.17
BK0892,乳业,1067.22,0.33,138987666,4.31,66982162,2.08,72005504,2.23,21677936,0.67,-160665600,-4.98
BK1088,F5G概念,1820.0,-1.27,134387904,0.56,230034368,0.96,-95646464,-0.4,-510096640,-2.13,375708928,1.57
BK0965,社区团购,785.81,1.12,128742252,3.49,119210588,3.23,9531664,0.26,-60097248,-1.63,-68644992,-1.8599999999999999
BK0492,煤化工,8569.07,0.22,95311008,0.97,71445312,0.72,23865696,0.24,-63854880,-0.65,-31464768,-0.32
BK1092,麒麟电池,859.85,-0.91,89059712,2.86,-45513424,-1.46,134573136,4.33,-44579216,-1.43,-44480496,-1.43
BK0913,消毒剂,1188.77,-0.30000000000000004,65867120,1.2,7775936,0.14,58091184,1.06,45376944,0.8300000000000001,-111244080,-2.03
BK1014,发电机概念,1005.49,0.51,62830454,2.79,80624262,3.58,-17793808,-0.79,-48763168,-2.16,-14067296,-0.62
