股票简称,日期,5日净买入率总和,买入率总和增速
耐科装备,2023-07-13,0.0144,4.6875
耐科装备,2023-07-14,0.0819,4.6875
赢合科技,2023-07-12,0.011699999999999999,3.5299145299145307
赢合科技,2023-07-14,0.053,3.5299145299145307
赢合科技,2023-07-13,0.0417,3.5299145299145307
德尔玛,2023-07-14,0.055099999999999996,3.3730158730158726
德尔玛,2023-07-13,0.0126,3.3730158730158726
光大同创,2023-07-13,0.015300000000000001,3.3464052287581696
光大同创,2023-07-14,0.0665,3.3464052287581696
泓淋电力,2023-07-12,0.0129,2.6976744186046506
泓淋电力,2023-07-13,0.04769999999999999,2.6976744186046506
晶合集成,2023-07-12,0.0167,2.245508982035928
晶合集成,2023-07-13,0.025099999999999997,2.245508982035928
晶合集成,2023-07-14,0.0542,2.245508982035928
楚环科技,2023-07-14,0.0315,1.8124999999999996
楚环科技,2023-07-13,0.011200000000000002,1.8124999999999996
金力泰,2023-07-14,0.0279,1.682692307692308
金力泰,2023-07-13,0.0104,1.682692307692308
飞荣达,2023-07-12,0.0173,1.508670520231214
飞荣达,2023-07-14,0.0434,1.508670520231214
飞荣达,2023-07-13,0.0381,1.508670520231214
华曙高科,2023-07-12,0.011699999999999999,1.4957264957264962
华曙高科,2023-07-14,0.0292,1.4957264957264962
深科技,2023-07-12,0.0131,1.3206106870229006
深科技,2023-07-14,0.0304,1.3206106870229006
深科技,2023-07-13,0.0189,1.3206106870229006
慈文传媒,2023-07-14,0.023700000000000002,1.2358490566037736
慈文传媒,2023-07-13,0.0191,1.2358490566037736
慈文传媒,2023-07-12,0.0106,1.2358490566037736
科信技术,2023-07-14,0.0524,1.192468619246862
科信技术,2023-07-12,0.0239,1.192468619246862
科信技术,2023-07-13,0.031,1.192468619246862
蓝丰生化,2023-07-13,0.012,1.0750000000000002
蓝丰生化,2023-07-14,0.024900000000000002,1.0750000000000002
远翔新材,2023-07-14,0.026099999999999998,1.0714285714285712
远翔新材,2023-07-12,0.0126,1.0714285714285712
三利谱,2023-07-13,0.0102,1.0392156862745097
三利谱,2023-07-14,0.0208,1.0392156862745097
奥飞娱乐,2023-07-12,0.0196,1.0255102040816326
奥飞娱乐,2023-07-13,0.0397,1.0255102040816326
奥飞娱乐,2023-07-14,0.0397,1.0255102040816326
冠中生态,2023-07-14,0.0196,0.9215686274509802
冠中生态,2023-07-13,0.0102,0.9215686274509802
永悦科技,2023-07-14,0.0533,0.8442906574394462
永悦科技,2023-07-13,0.0443,0.8442906574394462
永悦科技,2023-07-12,0.028900000000000002,0.8442906574394462
英唐智控,2023-07-12,0.0131,0.8396946564885495
英唐智控,2023-07-13,0.0241,0.8396946564885495
安德利,2023-07-14,0.0334,0.7860962566844918
安德利,2023-07-13,0.0305,0.7860962566844918
安德利,2023-07-12,0.0187,0.7860962566844918
江波龙,2023-07-12,0.057999999999999996,0.7724137931034483
江波龙,2023-07-13,0.1286,0.7724137931034483
江波龙,2023-07-14,0.10279999999999999,0.7724137931034483
铂力特,2023-07-14,0.026699999999999998,0.7225806451612902
铂力特,2023-07-13,0.0155,0.7225806451612902
佰维存储,2023-07-14,0.0524,0.6687898089171973
佰维存储,2023-07-13,0.031400000000000004,0.6687898089171973
好上好,2023-07-14,0.0308,0.6559139784946235
好上好,2023-07-13,0.018600000000000002,0.6559139784946235
方正科技,2023-07-13,0.015700000000000002,0.6305732484076432
方正科技,2023-07-12,0.015700000000000002,0.6305732484076432
方正科技,2023-07-14,0.0256,0.6305732484076432
天元宠物,2023-07-13,0.011899999999999999,0.6190476190476191
天元宠物,2023-07-12,0.0105,0.6190476190476191
天元宠物,2023-07-14,0.017,0.6190476190476191
岱勒新材,2023-07-13,0.0282,0.5540540540540542
岱勒新材,2023-07-12,0.0222,0.5540540540540542
岱勒新材,2023-07-14,0.0345,0.5540540540540542
长电科技,2023-07-13,0.0124,0.5403225806451613
长电科技,2023-07-14,0.0191,0.5403225806451613
北京君正,2023-07-12,0.0245,0.5224489795918366
北京君正,2023-07-13,0.0373,0.5224489795918366
北京君正,2023-07-14,0.0373,0.5224489795918366
中公教育,2023-07-13,0.0215,0.5187969924812028
中公教育,2023-07-12,0.013300000000000001,0.5187969924812028
中公教育,2023-07-14,0.0202,0.5187969924812028
炬华科技,2023-07-13,0.0154,0.49514563106796117
炬华科技,2023-07-12,0.0103,0.49514563106796117
百花医药,2023-07-12,0.0187,0.4866310160427805
百花医药,2023-07-13,0.0226,0.4866310160427805
百花医药,2023-07-14,0.0278,0.4866310160427805
鑫宏业,2023-07-12,0.016399999999999998,0.45121951219512213
鑫宏业,2023-07-13,0.023799999999999998,0.45121951219512213
普冉股份,2023-07-13,0.0233,0.4294478527607364
普冉股份,2023-07-12,0.0163,0.4294478527607364
格林精密,2023-07-14,0.0182,0.421875
格林精密,2023-07-13,0.0128,0.421875
航宇科技,2023-07-14,0.0179,0.4206349206349205
航宇科技,2023-07-12,0.0126,0.4206349206349205
航宇科技,2023-07-13,0.0168,0.4206349206349205
思科瑞,2023-07-14,0.0212,0.41333333333333333
思科瑞,2023-07-13,0.015,0.41333333333333333
澳弘电子,2023-07-13,0.0104,0.40384615384615397
澳弘电子,2023-07-14,0.0146,0.40384615384615397
天山电子,2023-07-14,0.0187,0.375
天山电子,2023-07-13,0.0319,0.375
天山电子,2023-07-12,0.013600000000000001,0.375
圣泉集团,2023-07-12,0.0354,0.3474576271186438
圣泉集团,2023-07-14,0.04769999999999999,0.3474576271186438
圣泉集团,2023-07-13,0.028999999999999998,0.3474576271186438
日联科技,2023-07-12,0.0127,0.3385826771653544
日联科技,2023-07-13,0.0131,0.3385826771653544
日联科技,2023-07-14,0.017,0.3385826771653544
佳发教育,2023-07-13,0.013600000000000001,0.3308823529411764
佳发教育,2023-07-14,0.0181,0.3308823529411764
瑞鹄模具,2023-07-13,0.0124,0.33064516129032273
瑞鹄模具,2023-07-14,0.0165,0.33064516129032273
TCL科技,2023-07-14,0.0144,0.30909090909090886
TCL科技,2023-07-12,0.011000000000000001,0.30909090909090886
海光信息,2023-07-14,0.0398,0.2880258899676378
海光信息,2023-07-13,0.0288,0.2880258899676378
海光信息,2023-07-12,0.030899999999999997,0.2880258899676378
炜冈科技,2023-07-14,0.0174,0.27941176470588225
炜冈科技,2023-07-13,0.013600000000000001,0.27941176470588225
联科科技,2023-07-14,0.022099999999999998,0.2774566473988438
联科科技,2023-07-13,0.0276,0.2774566473988438
联科科技,2023-07-12,0.0173,0.2774566473988438
芯海科技,2023-07-13,0.011200000000000002,0.2589285714285712
芯海科技,2023-07-14,0.0141,0.2589285714285712
民和股份,2023-07-13,0.0139,0.2522522522522521
民和股份,2023-07-12,0.0111,0.2522522522522521
中船特气,2023-07-13,0.0154,0.24025974025974017
中船特气,2023-07-14,0.0191,0.24025974025974017
彩虹股份,2023-07-12,0.0106,0.2264150943396228
彩虹股份,2023-07-13,0.011000000000000001,0.2264150943396228
彩虹股份,2023-07-14,0.013000000000000001,0.2264150943396228
华锐精密,2023-07-14,0.0253,0.2047619047619047
华锐精密,2023-07-12,0.021,0.2047619047619047
华锐精密,2023-07-13,0.0203,0.2047619047619047
益生股份,2023-07-13,0.018000000000000002,0.1842105263157896
益生股份,2023-07-12,0.0152,0.1842105263157896
重庆路桥,2023-07-14,0.012,0.17647058823529416
重庆路桥,2023-07-13,0.0102,0.17647058823529416
芯朋微,2023-07-14,0.0196,0.1597633136094676
芯朋微,2023-07-13,0.0169,0.1597633136094676
德邦科技,2023-07-13,0.0453,0.15673289183222971
德邦科技,2023-07-14,0.0524,0.15673289183222971
创益通,2023-07-12,0.073,0.15205479452054815
创益通,2023-07-13,0.0892,0.15205479452054815
创益通,2023-07-14,0.08410000000000001,0.15205479452054815
新国都,2023-07-14,0.0174,0.13725490196078405
新国都,2023-07-13,0.015300000000000001,0.13725490196078405
兆易创新,2023-07-14,0.0165,0.13013698630136994
兆易创新,2023-07-13,0.0146,0.13013698630136994
大为股份,2023-07-13,0.0242,0.12809917355371914
大为股份,2023-07-14,0.0273,0.12809917355371914
贝肯能源,2023-07-12,0.0129,0.12403100775193798
贝肯能源,2023-07-14,0.014499999999999999,0.12403100775193798
华业香料,2023-07-13,0.011699999999999999,0.1196581196581199
华业香料,2023-07-14,0.0131,0.1196581196581199
药易购,2023-07-14,0.0143,0.1171875
药易购,2023-07-13,0.0128,0.1171875
冠农股份,2023-07-12,0.013000000000000001,0.1153846153846152
冠农股份,2023-07-13,0.014499999999999999,0.1153846153846152
文一科技,2023-07-14,0.0118,0.1132075471698113
文一科技,2023-07-13,0.0106,0.1132075471698113
思特威,2023-07-13,0.0155,0.10322580645161294
思特威,2023-07-14,0.0171,0.10322580645161294
盛弘股份,2023-07-12,0.0108,0.10185185185185164
盛弘股份,2023-07-14,0.011899999999999999,0.10185185185185164
盛弘股份,2023-07-13,0.0139,0.10185185185185164
开勒股份,2023-07-13,0.0102,0.08823529411764697
开勒股份,2023-07-14,0.0111,0.08823529411764697
皓元医药,2023-07-14,0.0128,0.0847457627118644
皓元医药,2023-07-12,0.0118,0.0847457627118644
